thomas,icpsr,first,middle,last,suffix,born,sex,mandate,start,end,party,state,district
00414,29541,Rodney,P.,Frelinghuysen,NA,1946,M,hr,2007-01-04,2009-01-03,REP,NJ,11
00414,29541,Rodney,P.,Frelinghuysen,NA,1946,M,hr,2009-01-06,2011-01-03,REP,NJ,11
00414,29541,Rodney,P.,Frelinghuysen,NA,1946,M,hr,2011-01-05,2013-01-03,REP,NJ,11
00414,29541,Rodney,P.,Frelinghuysen,NA,1946,M,hr,2013-01-03,2015-01-03,REP,NJ,11
00414,29541,Rodney,P.,Frelinghuysen,NA,1946,M,hr,2015-01-06,2017-01-03,REP,NJ,11
00414,29541,Rodney,P.,Frelinghuysen,NA,1946,M,hr,2017-01-03,2019-01-03,REP,NJ,11
01895,20941,Marcia,L.,Fudge,NA,1952,F,hr,2008-11-19,2009-01-03,DEM,OH,11
01895,20941,Marcia,L.,Fudge,NA,1952,F,hr,2009-01-06,2011-01-03,DEM,OH,11
01895,20941,Marcia,L.,Fudge,NA,1952,F,hr,2011-01-05,2013-01-03,DEM,OH,11
01895,20941,Marcia,L.,Fudge,NA,1952,F,hr,2013-01-03,2015-01-03,DEM,OH,11
01895,20941,Marcia,L.,Fudge,NA,1952,F,hr,2015-01-06,2017-01-03,DEM,OH,11
01895,20941,Marcia,L.,Fudge,NA,1952,F,hr,2017-01-03,2019-01-03,DEM,OH,11
01973,20958,John,NA,Garamendi,NA,1945,M,hr,2009-11-03,2011-01-03,DEM,CA,10
01973,20958,John,NA,Garamendi,NA,1945,M,hr,2011-01-05,2013-01-03,DEM,CA,10
01973,20958,John,NA,Garamendi,NA,1945,M,hr,2013-01-03,2015-01-03,DEM,CA,3
01973,20958,John,NA,Garamendi,NA,1945,M,hr,2015-01-06,2017-01-03,DEM,CA,3
01973,20958,John,NA,Garamendi,NA,1945,M,hr,2017-01-03,2019-01-03,DEM,CA,3
01998,21112,Cory,NA,Gardner,NA,1974,M,hr,2011-01-05,2013-01-03,REP,CO,4
01998,21112,Cory,NA,Gardner,NA,1974,M,hr,2013-01-03,2015-01-03,REP,CO,4
01998,21112,Cory,NA,Gardner,NA,1974,M,se,2015-01-06,2021-01-03,REP,CO,NA
02049,21165,Bob,NA,Gibbs,NA,1954,M,hr,2011-01-05,2013-01-03,REP,OH,18
02049,21165,Bob,NA,Gibbs,NA,1954,M,hr,2013-01-03,2015-01-03,REP,OH,7
02049,21165,Bob,NA,Gibbs,NA,1954,M,hr,2015-01-06,2017-01-03,REP,OH,7
02049,21165,Bob,NA,Gibbs,NA,1954,M,hr,2017-01-03,2019-01-03,REP,OH,7
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2005-01-04,2007-01-03,REP,TX,1
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2007-01-04,2009-01-03,REP,TX,1
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2009-01-06,2011-01-03,REP,TX,1
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2011-01-05,2013-01-03,REP,TX,1
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2013-01-03,2015-01-03,REP,TX,1
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2015-01-06,2017-01-03,REP,TX,1
01801,20527,Louie,B.,Gohmert,Jr.,1953,M,hr,2017-01-03,2019-01-03,REP,TX,1
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,1993-01-05,1995-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,1995-01-04,1997-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,1997-01-07,1999-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,1999-01-06,2001-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2001-01-03,2003-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2003-01-07,2005-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2005-01-04,2007-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2007-01-04,2009-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2009-01-06,2011-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2011-01-05,2013-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2013-01-03,2015-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2015-01-06,2017-01-03,REP,VA,6
00446,39308,Bob,W.,Goodlatte,NA,1952,M,hr,2017-01-03,2019-01-03,REP,VA,6
01992,21103,Paul,A.,Gosar,NA,1958,M,hr,2011-01-05,2013-01-03,REP,AZ,1
01992,21103,Paul,A.,Gosar,NA,1958,M,hr,2013-01-03,2015-01-03,REP,AZ,4
01992,21103,Paul,A.,Gosar,NA,1958,M,hr,2015-01-06,2017-01-03,REP,AZ,4
01992,21103,Paul,A.,Gosar,NA,1958,M,hr,2017-01-03,2019-01-03,REP,AZ,4
02058,21175,Trey,NA,Gowdy,NA,1964,M,hr,2011-01-05,2013-01-03,REP,SC,4
02058,21175,Trey,NA,Gowdy,NA,1964,M,hr,2013-01-03,2015-01-03,REP,SC,4
02058,21175,Trey,NA,Gowdy,NA,1964,M,hr,2015-01-06,2017-01-03,REP,SC,4
02058,21175,Trey,NA,Gowdy,NA,1964,M,hr,2017-01-03,2019-01-03,REP,SC,4
01487,29762,Kay,NA,Granger,NA,1943,F,hr,1997-01-07,1999-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,1999-01-06,2001-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2001-01-03,2003-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2003-01-07,2005-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2005-01-04,2007-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2007-01-04,2009-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2009-01-06,2011-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2011-01-05,2013-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2013-01-03,2015-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2015-01-06,2017-01-03,REP,TX,12
01487,29762,Kay,NA,Granger,NA,1943,F,hr,2017-01-03,2019-01-03,REP,TX,12
00457,14226,Charles,E.,Grassley,NA,1933,M,hr,1975-01-14,1977-01-03,REP,IA,3
00457,14226,Charles,E.,Grassley,NA,1933,M,hr,1977-01-04,1979-01-03,REP,IA,3
00457,14226,Charles,E.,Grassley,NA,1933,M,hr,1979-01-15,1981-01-03,REP,IA,3
00457,14226,Charles,E.,Grassley,NA,1933,M,se,1981-01-05,1987-01-03,REP,IA,NA
00457,14226,Charles,E.,Grassley,NA,1933,M,se,1987-01-06,1993-01-03,REP,IA,NA
00457,14226,Charles,E.,Grassley,NA,1933,M,se,1993-01-05,1999-01-03,REP,IA,NA
00457,14226,Charles,E.,Grassley,NA,1933,M,se,1999-01-06,2005-01-03,REP,IA,NA
